huc12_id,year,incrunoff_mm/mo,incbsflow_mm/mo,soilmstfr_frac
041000050204,2017,17.661601747,7.158148039,0.533720272
041000050204,2018,18.764121127,7.720650874,0.549964582
041000050204,2019,21.092052842,7.732025616,0.568243732
041000050205,2010,26.098692033,3.332572069,0.412844767
041000050205,2011,40.507520022,3.111984407,0.4536373
041000050205,2012,21.199304703,2.9147202,0.39975502
041000050205,2013,29.271383943,3.091937997,0.434369489
041000050205,2014,34.245533001,4.717930515,0.49884367
041000050205,2015,39.783672453,4.275920438,0.464418008
041000050205,2016,38.31835477,4.132662999,0.456338277
041000050205,2017,35.886052933,3.526780323,0.438568915
041000050205,2018,38.692277737,4.301207047,0.464793026
041000050205,2019,39.395511305,4.612929205,0.465822442
041000050206,2010,21.020945713,9.929870115,0.587172392
041000050206,2011,37.417241651,14.33609523,0.637756728
041000050206,2012,19.069608315,9.659765472,0.609910342
041000050206,2013,26.813233602,12.600758152,0.621262709
041000050206,2014,28.819417085,14.306625795,0.685247526
041000050206,2015,27.76201333,11.741076233,0.653622339
041000050206,2016,33.543840408,13.842365363,0.653529782
